event_id,event_type,minute,second,period,team_name,player_name,position_name,under_pressure,home_team,away_team,location_0,location_1,pass_recipient_name,pass_outcome_name,pass_type_name,pass_height_name,pass_body_part_name,pass_end_location_0,pass_end_location_1,start_xt,end_xt,xt_added,carry_end_location_0,carry_end_location_1,carry_xt_added,shot_statsbomb_xg,shot_outcome_name
9ec3d009-c15b-4a8d-be80-57a07f40755a,Starting XI,0,0,1,Tottenham Hotspur,,,0,Tottenham Hotspur,Liverpool,,,,,,,,,,,,,,,,,
e8bdb5d1-8bcb-4a0d-bfd2-68c18c7f54d0,Starting XI,0,0,1,Liverpool,,,0,Tottenham Hotspur,Liverpool,,,,,,,,,,,,,,,,,
00b678a4-3767-4d0b-92e6-9cb4c959d94d,Half Start,0,0,1,Liverpool,,,0,Tottenham Hotspur,Liverpool,,,,,,,,,,,,,,,,,
05840f64-0fb7-4f2d-885a-49790d6bd4df,Half Start,0,0,1,Tottenham Hotspur,,,0,Tottenham Hotspur,Liverpool,,,,,,,,,,,,,,,,,
b67ef6a9-e877-4dbe-bb03-edcc9d8c7711,Pass,0,0,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,0,Tottenham Hotspur,Liverpool,61.0,40.1,Joël Andre Job Matip,,Kick Off,Ground Pass,Right Foot,34.0,43.8,0.01689528,0.01132376,-0.005571519999999998,,,,,
c7297515-ae92-4fb4-93a8-59745b8dfa90,Ball Receipt*,0,1,1,Liverpool,Joël Andre Job Matip,Right Center Back,0,Tottenham Hotspur,Liverpool,34.0,43.8,,,,,,,,,,,,,,,
609587a5-193c-469b-be3c-63131c646e59,Carry,0,1,1,Liverpool,Joël Andre Job Matip,Right Center Back,0,Tottenham Hotspur,Liverpool,34.0,43.8,,,,,,,,,,,36.1,44.0,0.0,,
10f8eed9-fa49-4170-9057-d9418e9546ae,Pass,0,3,1,Liverpool,Joël Andre Job Matip,Right Center Back,0,Tottenham Hotspur,Liverpool,36.1,44.0,Sadio Mané,Incomplete,,High Pass,Right Foot,86.6,3.5,0.01132376,0.02122129,0.00989753,,,,,
07a666b8-c9d8-4370-bdb7-9075b42be143,Ball Receipt*,0,5,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,87.4,1.6,,,,,,,,,,,,,,,
3cb70cbe-9267-43eb-8937-b1f8d00cc902,Pass,0,5,1,Tottenham Hotspur,Kieran Trippier,Right Back,0,Tottenham Hotspur,Liverpool,33.5,76.6,Harry Kane,Incomplete,Recovery,High Pass,Head,54.5,65.9,0.00977659,0.0138454,0.004068810000000001,,,,,
0c45c33c-2e7b-482a-9bda-4d38f0348d3a,Ball Receipt*,0,7,1,Tottenham Hotspur,Harry Kane,Center Forward,0,Tottenham Hotspur,Liverpool,51.2,69.1,,,,,,,,,,,,,,,
9babcee7-0db0-4cf5-bbd3-b6ca2c0ff6e2,Pass,0,7,1,Liverpool,Fábio Henrique Tavares,Center Defensive Midfield,0,Tottenham Hotspur,Liverpool,65.6,14.2,Roberto Firmino Barbosa de Oliveira,Incomplete,Recovery,High Pass,Head,82.8,17.1,0.01611813,0.02401521,0.007897079999999997,,,,,
c1eae3aa-6fd0-459d-9172-1b4ab353a022,Ball Receipt*,0,8,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Tottenham Hotspur,Liverpool,78.8,12.9,,,,,,,,,,,,,,,
ed845f12-5ed4-40e7-b296-a2e55d7482d7,Pass,0,8,1,Tottenham Hotspur,Moussa Sissoko,Right Defensive Midfield,0,Tottenham Hotspur,Liverpool,37.3,63.0,Harry Winks,Incomplete,Recovery,High Pass,Left Foot,44.9,60.7,0.0105949,0.01214719,0.00155229,,,,,
7d2c9d00-6155-4833-b6eb-95ac0301a835,Ball Receipt*,0,10,1,Tottenham Hotspur,Harry Winks,Left Center Midfield,0,Tottenham Hotspur,Liverpool,42.8,59.0,,,,,,,,,,,,,,,
8887961c-cda3-4c79-b28d-7e3c8ea250dc,Duel,0,10,1,Tottenham Hotspur,Harry Winks,Left Center Midfield,1,Tottenham Hotspur,Liverpool,44.9,60.7,,,,,,,,,,,,,,,
70ba5469-65c6-457b-aeee-280a2d2a79c1,Pass,0,10,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,1,Tottenham Hotspur,Liverpool,75.2,19.4,Sadio Mané,Incomplete,Recovery,High Pass,,86.4,20.3,0.01870347,0.0241224,0.005418929999999999,,,,,
1691bc21-e242-4baf-8561-955ae0cd787a,Ball Receipt*,0,11,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,91.0,18.6,,,,,,,,,,,,,,,
66785f3c-c999-4474-8f7f-5d09b11e64e1,Pass,0,11,1,Tottenham Hotspur,Toby Alderweireld,Right Center Back,0,Tottenham Hotspur,Liverpool,33.7,59.8,Harry Kane,Incomplete,Recovery,High Pass,Head,60.6,60.5,0.01110462,0.01611813,0.005013510000000001,,,,,
5dd70c63-4030-47d1-8a09-fae25c18ad4d,Ball Receipt*,0,14,1,Tottenham Hotspur,Harry Kane,Center Forward,0,Tottenham Hotspur,Liverpool,60.8,62.6,,,,,,,,,,,,,,,
3b52ec7a-0b60-480a-8673-475fce779342,Pass,0,14,1,Liverpool,Virgil van Dijk,Left Center Back,0,Tottenham Hotspur,Liverpool,59.5,19.6,Georginio Wijnaldum,,Recovery,Low Pass,Head,65.4,19.2,0.0138454,0.01611813,0.002272730000000001,,,,,
df4587a3-40a4-4b68-9a72-e48761ac6a4a,Pressure,0,15,1,Tottenham Hotspur,Harry Winks,Left Center Midfield,0,Tottenham Hotspur,Liverpool,52.6,59.6,,,,,,,,,,,,,,,
bdead4f4-7821-4837-9edc-424a8c433a65,Ball Receipt*,0,15,1,Liverpool,Georginio Wijnaldum,Left Center Midfield,1,Tottenham Hotspur,Liverpool,65.4,19.2,,,,,,,,,,,,,,,
80805ccb-f84b-4e42-a1fd-5fb5f07c6bfa,Carry,0,15,1,Liverpool,Georginio Wijnaldum,Left Center Midfield,1,Tottenham Hotspur,Liverpool,65.4,19.2,,,,,,,,,,,64.7,18.4,0.0,,
0be6b52c-a97a-40fd-aa49-ec977ed51727,Pass,0,16,1,Liverpool,Georginio Wijnaldum,Left Center Midfield,1,Tottenham Hotspur,Liverpool,64.7,18.4,Jordan Brian Henderson,,,Low Pass,Right Foot,64.9,23.8,0.01611813,0.01685596,0.0007378299999999983,,,,,
bc978401-3bdf-4d44-ac03-a0081664fd4e,Ball Receipt*,0,16,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,0,Tottenham Hotspur,Liverpool,64.9,23.8,,,,,,,,,,,,,,,
78b43baf-e104-4903-8e83-9988b7dec943,Carry,0,16,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,0,Tottenham Hotspur,Liverpool,64.9,23.8,,,,,,,,,,,64.3,24.3,0.0,,
58da02c1-4fc2-45ee-a8ae-7b40bdb01238,Pass,0,17,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,0,Tottenham Hotspur,Liverpool,64.3,24.3,Sadio Mané,,,High Pass,Right Foot,99.2,24.5,0.01685596,0.02855202,0.01169606,,,,,
0db11b7a-2581-4f5e-a2d4-53b1c10a72b3,Ball Receipt*,0,19,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,99.2,24.5,,,,,,,,,,,,,,,
39a3f79a-cec3-48f8-9358-39cabf146529,Carry,0,19,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,99.2,24.5,,,,,,,,,,,106.1,23.4,0.02635936,,
954c4fd1-a071-4016-a44e-00b5441730d0,Pass,0,22,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,106.1,23.4,Jordan Brian Henderson,Unknown,,High Pass,Right Foot,104.2,26.4,0.05491138,0.05491138,0.0,,,,,
108eb77f-7c6a-4a5d-997c-8a8ec1ef9672,Ball Receipt*,0,22,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,0,Tottenham Hotspur,Liverpool,91.6,40.7,,,,,,,,,,,,,,,
8ff4ccaf-29e0-4476-bd12-3d0bfd45d510,Foul Committed,0,22,1,Tottenham Hotspur,Moussa Sissoko,Right Defensive Midfield,0,Tottenham Hotspur,Liverpool,15.7,54.2,,,,,,,,,,,,,,,
ea96e2b2-af1e-4157-a700-5919a9c075dc,Shot,1,48,1,Liverpool,Mohamed Salah,Right Wing,0,Tottenham Hotspur,Liverpool,108.2,40.1,,,,,,,,,,,,,,0.7835,Goal
f217b194-5f63-4e41-8d4f-e6a8f56733a4,Goal Keeper,1,48,1,Tottenham Hotspur,Hugo Lloris,Goalkeeper,0,Tottenham Hotspur,Liverpool,1.0,40.0,,,,,,,,,,,,,,,
b86d0c15-cee3-496d-9544-b49eba5819c0,Pass,2,42,1,Tottenham Hotspur,Harry Kane,Center Forward,0,Tottenham Hotspur,Liverpool,60.0,40.0,Bamidele Alli,,Kick Off,Ground Pass,Right Foot,43.4,40.3,0.01689528,0.01262646,-0.004268819999999998,,,,,
1420cb69-dc92-41ea-9b3e-0121d6e16cb9,Ball Receipt*,2,44,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,43.4,40.3,,,,,,,,,,,,,,,
5a153bbb-1e1e-4949-80d8-782d08b21bd6,Pass,2,45,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,42.8,40.3,,Incomplete,,High Pass,Right Foot,106.2,58.8,0.01262646,0.05491138,0.04228492,,,,,
4ade8d61-2e78-4f07-be68-08416d0be74e,Clearance,2,47,1,Liverpool,Virgil van Dijk,Left Center Back,1,Tottenham Hotspur,Liverpool,13.9,21.3,,,,,,,,,,,,,,,
679ccb6a-8d3c-43bd-b5c7-e0d5d057f6e7,Ball Recovery,2,48,1,Tottenham Hotspur,Christian Dannemann Eriksen,Right Wing,0,Tottenham Hotspur,Liverpool,97.8,68.2,,,,,,,,,,,,,,,
64a8132f-4ae5-420c-ac0a-61edee66455d,Carry,2,48,1,Tottenham Hotspur,Christian Dannemann Eriksen,Right Wing,1,Tottenham Hotspur,Liverpool,97.8,68.2,,,,,,,,,,,99.3,75.8,-0.001969599999999998,,
991c6a9c-d777-4b2e-8aa8-8731db475b46,Pressure,2,48,1,Liverpool,Georginio Wijnaldum,Left Center Midfield,0,Tottenham Hotspur,Liverpool,20.4,9.1,,,,,,,,,,,,,,,
997097db-1269-4564-9d90-1ab1f3df50b4,Pass,2,49,1,Tottenham Hotspur,Christian Dannemann Eriksen,Right Wing,0,Tottenham Hotspur,Liverpool,99.3,75.8,Harry Kane,Incomplete,,Ground Pass,Right Foot,105.6,72.4,0.02756312,0.03485072,0.007287600000000002,,,,,
13903a9e-c717-4aa2-b8ab-b13b36f6c3bc,Ball Receipt*,2,50,1,Tottenham Hotspur,Harry Kane,Center Forward,0,Tottenham Hotspur,Liverpool,106.4,69.3,,,,,,,,,,,,,,,
883a45ed-3525-445d-b167-304e3db4467d,Pass,2,50,1,Liverpool,Andrew Robertson,Left Back,0,Tottenham Hotspur,Liverpool,14.5,7.7,Roberto Firmino Barbosa de Oliveira,Incomplete,Recovery,High Pass,Left Foot,45.0,27.6,0.00779616,0.01269174,0.00489558,,,,,
c50439b7-bbf4-47b1-8fae-429ef29ab59e,Ball Receipt*,2,52,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Tottenham Hotspur,Liverpool,43.3,25.1,,,,,,,,,,,,,,,
79a66d0d-8c8b-45a4-a5f1-e1d246732689,Pass,2,52,1,Tottenham Hotspur,Toby Alderweireld,Right Center Back,0,Tottenham Hotspur,Liverpool,75.1,52.5,Bamidele Alli,Incomplete,Recovery,High Pass,Head,91.9,51.6,0.01935132,0.02855202,0.0092007,,,,,
8678231e-f8b9-4156-b5b9-74490dbd22cb,Ball Receipt*,2,53,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,93.2,49.5,,,,,,,,,,,,,,,
53d96b64-9cb6-4081-9ea8-b1f7a11424f6,Pass,2,53,1,Liverpool,Fábio Henrique Tavares,Center Defensive Midfield,0,Tottenham Hotspur,Liverpool,28.2,28.5,Mohamed Salah,Incomplete,Recovery,High Pass,Head,64.2,29.7,0.01001304,0.01685596,0.006842919999999999,,,,,
f11bafcd-ffa4-4821-a75e-3aa8c465ac81,Ball Receipt*,2,56,1,Liverpool,Mohamed Salah,Right Wing,0,Tottenham Hotspur,Liverpool,59.6,31.6,,,,,,,,,,,,,,,
980e78ea-07b7-4766-a51b-c7a175cf5c1f,Pass,2,56,1,Tottenham Hotspur,Jan Vertonghen,Left Center Back,0,Tottenham Hotspur,Liverpool,55.9,50.4,Bamidele Alli,Incomplete,Recovery,High Pass,Head,75.0,52.7,0.01429128,0.01935132,0.005060040000000002,,,,,
3e6e1002-3993-4336-a480-ee114b92f89b,Ball Receipt*,2,57,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,74.5,49.9,,,,,,,,,,,,,,,
1ffcc6ee-c048-4670-96ff-cb095dc9130a,Pass,2,57,1,Liverpool,Fábio Henrique Tavares,Center Defensive Midfield,0,Tottenham Hotspur,Liverpool,45.1,27.4,Sadio Mané,Incomplete,Recovery,High Pass,Head,70.4,17.8,0.01269174,0.01870347,0.00601173,,,,,
351b6357-dbdc-4625-9507-419f41f18e18,Ball Receipt*,3,0,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,69.6,15.0,,,,,,,,,,,,,,,
046c40e6-a465-4eac-b60a-1e1109dc13fe,Duel,3,0,1,Liverpool,Sadio Mané,Left Wing,1,Tottenham Hotspur,Liverpool,70.4,17.8,,,,,,,,,,,,,,,
cac06cc3-68b0-4cc6-98c0-e0caadaca530,Pass,3,0,1,Tottenham Hotspur,Kieran Trippier,Right Back,1,Tottenham Hotspur,Liverpool,49.7,62.3,Harry Winks,,Recovery,High Pass,,54.0,49.4,0.01214719,0.01484598,0.00269879,,,,,
c4ea159a-d4c7-4a36-a708-ac828e0a0244,Ball Receipt*,3,1,1,Tottenham Hotspur,Harry Winks,Left Center Midfield,0,Tottenham Hotspur,Liverpool,54.0,49.4,,,,,,,,,,,,,,,
a40924e7-b5ca-4f23-9025-ac535d63dab8,Foul Committed,3,1,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,71.6,18.0,,,,,,,,,,,,,,,
ab97cfb7-8813-4f55-a13f-315fdc00a70f,Foul Won,3,1,1,Tottenham Hotspur,Kieran Trippier,Right Back,1,Tottenham Hotspur,Liverpool,48.5,62.1,,,,,,,,,,,,,,,
43d1ded6-f17e-4250-8e5d-39a21218d5da,Pass,3,1,1,Tottenham Hotspur,Harry Winks,Left Center Midfield,0,Tottenham Hotspur,Liverpool,53.6,50.1,Bamidele Alli,,,Low Pass,Right Foot,60.0,53.4,0.01429128,0.01685596,0.00256468,,,,,
e69f4668-c420-4bd3-b734-7c7630cfd18a,Pressure,3,1,1,Liverpool,Fábio Henrique Tavares,Center Defensive Midfield,0,Tottenham Hotspur,Liverpool,57.6,23.4,,,,,,,,,,,,,,,
10584549-9077-42dc-bef5-23c455164655,Ball Receipt*,3,2,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,60.0,53.4,,,,,,,,,,,,,,,
ce7abe50-a588-46a8-9336-14cf69a8154e,Carry,3,2,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,60.0,53.4,,,,,,,,,,,57.7,56.9,-0.00256468,,
961349c6-b5e5-453a-bd60-9c05c8de4e15,Pass,3,2,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,57.7,56.9,Christian Dannemann Eriksen,Out,,Ground Pass,Right Foot,77.7,80.0,0.01429128,0.0174506,0.00315932,,,,,
a0456b63-6e36-496b-8b15-89466a9ce697,Ball Receipt*,3,5,1,Tottenham Hotspur,Christian Dannemann Eriksen,Right Wing,0,Tottenham Hotspur,Liverpool,63.8,64.2,,,,,,,,,,,,,,,
bb75248f-a6dd-4ade-8c6d-05301df5efa9,Pass,3,19,1,Liverpool,Andrew Robertson,Left Back,0,Tottenham Hotspur,Liverpool,43.7,0.1,Sadio Mané,,Throw-in,High Pass,,53.6,8.5,0.01126267,0.01248344,0.001220769999999999,,,,,
9c03e47a-dff9-448c-8cdc-688b2b9ec088,Ball Receipt*,3,20,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,53.6,8.5,,,,,,,,,,,,,,,
6fd1b89d-d316-496a-a7f1-1f8d07c348ef,Carry,3,20,1,Liverpool,Sadio Mané,Left Wing,1,Tottenham Hotspur,Liverpool,53.6,8.5,,,,,,,,,,,49.2,4.3,-0.001220769999999999,,
e6913135-9e26-464a-b2e6-41098b81aeb9,Pressure,3,20,1,Tottenham Hotspur,Moussa Sissoko,Right Defensive Midfield,0,Tottenham Hotspur,Liverpool,65.9,71.0,,,,,,,,,,,,,,,
c364a0a2-f88d-4906-ba66-c5e5ff13c0c5,Pass,3,21,1,Liverpool,Sadio Mané,Left Wing,1,Tottenham Hotspur,Liverpool,49.2,4.3,Andrew Robertson,,,Ground Pass,Right Foot,41.6,4.3,0.01126267,0.01126267,0.0,,,,,
f667df93-6c62-4a43-b2e3-b09db629f6d5,Ball Receipt*,3,22,1,Liverpool,Andrew Robertson,Left Back,0,Tottenham Hotspur,Liverpool,41.6,4.3,,,,,,,,,,,,,,,
8357ce7c-c0f1-44b0-bbb8-d1a66bcf1d0e,Pass,3,22,1,Liverpool,Andrew Robertson,Left Back,0,Tottenham Hotspur,Liverpool,41.6,4.3,Mohamed Salah,Incomplete,,Low Pass,Left Foot,63.7,51.2,0.01126267,0.01685596,0.005593289999999999,,,,,
e875e5f3-9838-43cf-af3f-9b2006cbe87a,Ball Receipt*,3,24,1,Liverpool,Mohamed Salah,Right Wing,0,Tottenham Hotspur,Liverpool,62.8,55.6,,,,,,,,,,,,,,,
5df26385-53a4-433a-be3a-29a4f6f4877b,Interception,3,24,1,Tottenham Hotspur,Danny Rose,Left Back,0,Tottenham Hotspur,Liverpool,56.4,28.9,,,,,,,,,,,,,,,
038c5b64-e189-4585-9911-b118db8385ea,Duel,3,27,1,Tottenham Hotspur,Heung-Min Son,Left Wing,1,Tottenham Hotspur,Liverpool,88.8,34.7,,,,,,,,,,,,,,,
b1d0afd0-0e26-4be0-b9b6-7ee788a8a9ff,Pass,3,27,1,Liverpool,Joël Andre Job Matip,Right Center Back,1,Tottenham Hotspur,Liverpool,31.3,45.4,Roberto Firmino Barbosa de Oliveira,,Recovery,High Pass,,54.6,46.8,0.01132376,0.01484598,0.00352222,,,,,
1149cdb7-09af-46a3-8c15-813362de591a,Ball Receipt*,3,29,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Tottenham Hotspur,Liverpool,54.6,46.8,,,,,,,,,,,,,,,
2e541827-29a0-4a18-a0fb-0f57875c9fb9,Carry,3,29,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Tottenham Hotspur,Liverpool,54.6,46.8,,,,,,,,,,,54.6,46.8,0.0,,
adb3a5d5-469d-4a35-a4a9-09652fffa260,Miscontrol,3,30,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Tottenham Hotspur,Liverpool,54.6,46.8,,,,,,,,,,,,,,,
e3df0eb9-1f07-40b8-bfd6-579276b8475a,Pass,3,31,1,Tottenham Hotspur,Harry Winks,Left Center Midfield,0,Tottenham Hotspur,Liverpool,67.1,20.4,Bamidele Alli,Incomplete,Recovery,High Pass,Head,76.6,14.4,0.01685596,0.01870347,0.00184751,,,,,
48f2d36a-227b-4428-bf65-22f1f5278592,Ball Receipt*,3,33,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,74.0,17.5,,,,,,,,,,,,,,,
174bd590-320d-45d2-b0e7-29666352fc8a,Pass,3,33,1,Liverpool,Trent Alexander-Arnold,Right Back,0,Tottenham Hotspur,Liverpool,43.5,65.7,Mohamed Salah,Incomplete,Recovery,High Pass,Right Foot,78.1,64.7,0.01214719,0.01870347,0.006556279999999999,,,,,
b281cd2e-b5e5-40b7-bc14-db065ebcf9ca,Ball Receipt*,3,36,1,Liverpool,Mohamed Salah,Right Wing,0,Tottenham Hotspur,Liverpool,80.8,63.8,,,,,,,,,,,,,,,
ea8bd6fd-a927-468a-b846-ef1b214baae7,Pass,3,36,1,Tottenham Hotspur,Danny Rose,Left Back,0,Tottenham Hotspur,Liverpool,42.0,15.4,Heung-Min Son,,Recovery,High Pass,Head,60.5,16.5,0.01214719,0.01611813,0.003970940000000001,,,,,
a74bc63b-2609-4daf-9a23-bd651ed118d4,Ball Receipt*,3,37,1,Tottenham Hotspur,Heung-Min Son,Left Wing,0,Tottenham Hotspur,Liverpool,60.5,16.5,,,,,,,,,,,,,,,
83e0fe4d-c734-4cca-a55a-6b48bc80096e,Pass,3,38,1,Tottenham Hotspur,Heung-Min Son,Left Wing,0,Tottenham Hotspur,Liverpool,60.5,16.5,,Incomplete,,High Pass,Head,70.8,26.9,0.01611813,0.01935132,0.00323319,,,,,
f8a31cbc-4699-434d-b1fd-00ab0ea324fe,Ball Recovery,3,40,1,Liverpool,Fábio Henrique Tavares,Center Defensive Midfield,0,Tottenham Hotspur,Liverpool,49.3,53.2,,,,,,,,,,,,,,,
cdf85448-bcd7-4b6a-b28e-73d84ff9d57e,Carry,3,40,1,Liverpool,Fábio Henrique Tavares,Center Defensive Midfield,1,Tottenham Hotspur,Liverpool,49.3,53.2,,,,,,,,,,,50.0,51.8,0.00159954,,
2374dfba-a195-4807-90c3-9b76478b2930,Pressure,3,40,1,Tottenham Hotspur,Harry Kane,Center Forward,0,Tottenham Hotspur,Liverpool,68.0,25.7,,,,,,,,,,,,,,,
e5d40ec5-15ff-4363-94d3-9d48f938b2ad,Pass,3,41,1,Liverpool,Fábio Henrique Tavares,Center Defensive Midfield,1,Tottenham Hotspur,Liverpool,50.0,51.8,Roberto Firmino Barbosa de Oliveira,Incomplete,,High Pass,Right Foot,63.6,62.4,0.01429128,0.01611813,0.001826850000000001,,,,,
6936edac-ba70-4fa7-8d7e-e71f7ea3fc3f,Ball Receipt*,3,43,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Tottenham Hotspur,Liverpool,63.3,64.5,,,,,,,,,,,,,,,
34774b07-3bce-4e00-a3de-1922fa75b5af,Pass,3,43,1,Tottenham Hotspur,Harry Winks,Left Center Midfield,1,Tottenham Hotspur,Liverpool,56.5,17.7,Bamidele Alli,Incomplete,Recovery,Low Pass,,58.6,22.3,0.0138454,0.01429128,0.0004458799999999992,,,,,
e2b9c4de-6246-46f5-b0a3-1338a4a84074,Duel,3,43,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,1,Tottenham Hotspur,Liverpool,63.6,62.4,,,,,,,,,,,,,,,
020e03f4-b2dd-43c9-81ef-fd4df72bda08,Ball Receipt*,3,44,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,61.6,22.7,,,,,,,,,,,,,,,
b2aad89a-22b8-4874-a50c-de0021bea359,Ball Recovery,3,44,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,0,Tottenham Hotspur,Liverpool,61.5,57.8,,,,,,,,,,,,,,,
9544b305-b424-4536-afb1-31f004f9ac9b,Carry,3,44,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,1,Tottenham Hotspur,Liverpool,61.5,57.8,,,,,,,,,,,62.2,58.3,0.0,,
ff6258ba-4533-435c-9be0-74090e97980b,Pressure,3,44,1,Tottenham Hotspur,Bamidele Alli,Center Attacking Midfield,0,Tottenham Hotspur,Liverpool,58.2,21.8,,,,,,,,,,,,,,,
5be682c7-2128-4a17-8f15-510f16f65f55,Pass,3,44,1,Liverpool,Jordan Brian Henderson,Right Center Midfield,1,Tottenham Hotspur,Liverpool,62.2,58.3,Sadio Mané,Incomplete,,High Pass,Right Foot,83.1,28.6,0.01685596,0.0241224,0.007266439999999999,,,,,
f42a09ad-8acc-485e-9d44-3d5129e64c59,Ball Receipt*,3,46,1,Liverpool,Sadio Mané,Left Wing,0,Tottenham Hotspur,Liverpool,76.9,28.8,,,,,,,,,,,,,,,
d71d3219-8ba6-444a-b95d-150f5b86a117,Pass,3,46,1,Tottenham Hotspur,Kieran Trippier,Right Back,0,Tottenham Hotspur,Liverpool,37.0,51.5,Toby Alderweireld,,Recovery,High Pass,Head,29.2,44.2,0.01110462,0.01016549,-0.0009391300000000016,,,,,
431d71e4-48f0-49ef-acae-578a417dd6b5,Ball Receipt*,3,48,1,Tottenham Hotspur,Toby Alderweireld,Right Center Back,0,Tottenham Hotspur,Liverpool,29.2,44.2,,,,,,,,,,,,,,,
c4aa24fd-8dbc-4c33-97a8-b52c4a8f5bbc,Pass,3,48,1,Tottenham Hotspur,Toby Alderweireld,Right Center Back,0,Tottenham Hotspur,Liverpool,29.2,44.2,Hugo Lloris,,,Low Pass,Head,7.3,48.1,0.01016549,0.00941056,-0.0007549299999999991,,,,,
cdd9910f-dc1a-4294-8874-74a44b4e08d5,Ball Receipt*,3,51,1,Tottenham Hotspur,Hugo Lloris,Goalkeeper,0,Tottenham Hotspur,Liverpool,7.3,48.1,,,,,,,,,,,,,,,
ed70d0c3-6a7b-48be-aec0-c2f7fe4090d7,Pass,3,57,1,Tottenham Hotspur,Hugo Lloris,Goalkeeper,0,Tottenham Hotspur,Liverpool,7.9,43.6,Toby Alderweireld,,,Ground Pass,Left Foot,10.2,52.1,0.00941056,0.00977745,0.0003668899999999999,,,,,
ab0790ea-2348-452e-9c8b-828e40f031b3,Ball Receipt*,3,58,1,Tottenham Hotspur,Toby Alderweireld,Right Center Back,0,Tottenham Hotspur,Liverpool,10.2,52.1,,,,,,,,,,,,,,,
be90e2df-ba30-4a3e-a8c5-a712c9816fe3,Pass,3,58,1,Tottenham Hotspur,Toby Alderweireld,Right Center Back,0,Tottenham Hotspur,Liverpool,11.7,47.8,Jan Vertonghen,,,Ground Pass,Right Foot,10.2,23.7,0.01082722,0.00977745,-0.00104977,,,,,
4ec3b2c1-4d08-4db7-a731-3ae90ff6beb8,Ball Receipt*,4,0,1,Tottenham Hotspur,Jan Vertonghen,Left Center Back,0,Tottenham Hotspur,Liverpool,10.2,23.7,,,,,,,,,,,,,,,
759eeeb2-5b4a-42e9-8ff6-43b7046b4d16,Carry,4,0,1,Tottenham Hotspur,Jan Vertonghen,Left Center Back,1,Tottenham Hotspur,Liverpool,10.2,23.7,,,,,,,,,,,9.6,25.2,-0.0008975500000000004,,
95d64d29-2a47-4ae2-b8d5-4a57daa70c9d,Pressure,4,1,1,Liverpool,Mohamed Salah,Right Wing,0,Tottenham Hotspur,Liverpool,104.7,56.4,,,,,,,,,,,,,,,
352d0bf4-2178-4ec5-a438-a000cdca66db,Pass,4,1,1,Tottenham Hotspur,Jan Vertonghen,Left Center Back,1,Tottenham Hotspur,Liverpool,9.6,25.2,Hugo Lloris,,,Ground Pass,Left Foot,3.3,40.7,0.0088799,0.00941056,0.0005306600000000005,,,,,
37afbd69-c823-48b2-90b0-9400d68e0aaf,Pressure,4,3,1,Liverpool,Mohamed Salah,Right Wing,0,Tottenham Hotspur,Liverpool,112.6,43.6,,,,,,,,,,,,,,,
30c78f6e-d854-4f5d-a54f-034b0d0c788a,Ball Receipt*,4,3,1,Tottenham Hotspur,Hugo Lloris,Goalkeeper,1,Tottenham Hotspur,Liverpool,3.3,40.7,,,,,,,,,,,,,,,
