event_id,event_type,minute,second,period,team_name,player_name,position_name,under_pressure,home_team,away_team,location_0,location_1,pass_recipient_name,pass_outcome_name,pass_type_name,pass_height_name,pass_body_part_name,pass_end_location_0,pass_end_location_1,start_xt,end_xt,xt_added,carry_end_location_0,carry_end_location_1,carry_xt_added,shot_statsbomb_xg,shot_outcome_name
5eee3ffd-f0c0-4532-868b-4a66cbf20cb8,Starting XI,0,0,1,Real Madrid,,,0,Real Madrid,Liverpool,,,,,,,,,,,,,,,,,
eaa65a92-02d3-4375-b2b7-7c2f679a620c,Starting XI,0,0,1,Liverpool,,,0,Real Madrid,Liverpool,,,,,,,,,,,,,,,,,
9c82d2e5-ebba-4825-b7f9-b11b04433ed8,Half Start,0,0,1,Real Madrid,,,0,Real Madrid,Liverpool,,,,,,,,,,,,,,,,,
b791047a-3eea-452f-b3a9-212bd40cd7cb,Half Start,0,0,1,Liverpool,,,0,Real Madrid,Liverpool,,,,,,,,,,,,,,,,,
25be91a5-a084-42cb-8cc1-a0fe7b0f52f9,Pass,0,0,1,Liverpool,James Philip Milner,Left Center Midfield,0,Real Madrid,Liverpool,60.0,40.0,Dejan Lovren,,Kick Off,Ground Pass,Right Foot,32.1,41.2,0.01689528,0.01132376,-0.005571519999999998,,,,,
e1a3ac58-89f3-42c7-aacc-1592ad5ab8f3,Ball Receipt*,0,2,1,Liverpool,Dejan Lovren,Right Center Back,0,Real Madrid,Liverpool,32.1,41.2,,,,,,,,,,,,,,,
01f18938-3665-4e77-8237-3a8c927d48ec,Carry,0,2,1,Liverpool,Dejan Lovren,Right Center Back,0,Real Madrid,Liverpool,32.1,41.2,,,,,,,,,,,35.0,40.8,0.0,,
b544eb38-7cc9-4cb5-99e9-ebac4fce9eb9,Pass,0,3,1,Liverpool,Dejan Lovren,Right Center Back,0,Real Madrid,Liverpool,35.0,40.8,Roberto Firmino Barbosa de Oliveira,Incomplete,,High Pass,Right Foot,92.7,22.7,0.01132376,0.02855202,0.01722826,,,,,
ae5939bf-8467-4dfa-95df-ebba7c70d4c8,Ball Receipt*,0,7,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Real Madrid,Liverpool,86.3,24.1,,,,,,,,,,,,,,,
ad23249c-f7da-4e2d-aa13-8a13df1afc57,Ball Recovery,0,7,1,Real Madrid,Raphaël Varane,Right Center Back,0,Real Madrid,Liverpool,27.4,57.4,,,,,,,,,,,,,,,
45db4f3e-3390-4ddb-a3a2-15ea27f2914e,Carry,0,7,1,Real Madrid,Raphaël Varane,Right Center Back,0,Real Madrid,Liverpool,27.4,57.4,,,,,,,,,,,27.4,60.2,-0.0005892200000000014,,
192c9629-1703-40ab-8498-cab869cf0144,Pass,0,8,1,Real Madrid,Raphaël Varane,Right Center Back,0,Real Madrid,Liverpool,27.4,60.2,Luka Modrić,,,High Pass,Right Foot,36.1,71.6,0.00942382,0.00977659,0.0003527700000000005,,,,,
b9d35239-8e68-4d04-a74d-ec653114de99,Pressure,0,8,1,Liverpool,James Philip Milner,Left Center Midfield,0,Real Madrid,Liverpool,82.3,8.2,,,,,,,,,,,,,,,
a88801db-695b-4a7e-ac98-48a2e1b8b61c,Ball Receipt*,0,9,1,Real Madrid,Luka Modrić,Right Center Midfield,1,Real Madrid,Liverpool,36.1,71.6,,,,,,,,,,,,,,,
e3eed1ed-298a-4807-96e4-a55e60a50e07,Carry,0,9,1,Real Madrid,Luka Modrić,Right Center Midfield,1,Real Madrid,Liverpool,36.1,71.6,,,,,,,,,,,35.3,75.4,0.0,,
5016d9e2-20f6-4d4b-a19f-3c7d5999c8d4,Pressure,0,10,1,Liverpool,Sadio Mané,Left Wing,0,Real Madrid,Liverpool,93.0,5.4,,,,,,,,,,,,,,,
599fb72e-8baf-4d5b-815e-7beb8c54e6af,Pass,0,10,1,Real Madrid,Luka Modrić,Right Center Midfield,1,Real Madrid,Liverpool,35.3,75.4,Daniel Carvajal Ramos,,,Low Pass,Right Foot,22.4,76.6,0.00977659,0.00844854,-0.001328050000000001,,,,,
77afbacb-6fe9-47a2-857b-98c47a785e6a,Ball Receipt*,0,11,1,Real Madrid,Daniel Carvajal Ramos,Right Back,0,Real Madrid,Liverpool,22.4,76.6,,,,,,,,,,,,,,,
16636d59-a117-4de8-8b89-b5428f041852,Carry,0,11,1,Real Madrid,Daniel Carvajal Ramos,Right Back,0,Real Madrid,Liverpool,22.4,76.6,,,,,,,,,,,22.3,76.6,0.0,,
bea53e5b-5a58-4771-a8a6-8b385a10354a,Pass,0,11,1,Real Madrid,Daniel Carvajal Ramos,Right Back,0,Real Madrid,Liverpool,22.3,76.6,Carlos Henrique Casimiro,,,Low Pass,Right Foot,33.4,68.0,0.00844854,0.0105949,0.002146360000000002,,,,,
9706865e-081d-42a1-b822-4395919e6fe4,Ball Receipt*,0,12,1,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,0,Real Madrid,Liverpool,33.4,68.0,,,,,,,,,,,,,,,
5ece069a-0fc3-4d34-963d-d808f5dede63,Carry,0,12,1,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,1,Real Madrid,Liverpool,33.4,68.0,,,,,,,,,,,36.2,75.3,-0.0008183100000000009,,
f05cd46d-5f60-46e4-847d-0931c53e3c83,Pressure,0,13,1,Liverpool,James Philip Milner,Left Center Midfield,0,Real Madrid,Liverpool,83.0,12.7,,,,,,,,,,,,,,,
33a46306-2305-493d-869a-f6e846aff3b3,Pass,0,15,1,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,0,Real Madrid,Liverpool,36.2,75.3,Karim Benzema,Incomplete,,Ground Pass,Right Foot,43.6,62.0,0.00977659,0.01214719,0.0023706,,,,,
800d3daa-3315-4c4f-ab9c-7c6bfeaf4561,Ball Receipt*,0,16,1,Real Madrid,Karim Benzema,Right Center Forward,0,Real Madrid,Liverpool,47.7,60.6,,,,,,,,,,,,,,,
d5f3f8fb-4907-4955-9232-36b31377fa6b,Pass,0,16,1,Liverpool,Jordan Brian Henderson,Center Defensive Midfield,0,Real Madrid,Liverpool,76.5,18.1,Sadio Mané,,Recovery,Low Pass,Right Foot,84.8,9.5,0.01870347,0.02122129,0.00251782,,,,,
aaf04dc4-0a92-4ec3-9c28-74cdd2cdaffa,Pressure,0,17,1,Real Madrid,Luka Modrić,Right Center Midfield,0,Real Madrid,Liverpool,35.7,64.2,,,,,,,,,,,,,,,
d050b66a-4242-407e-88d3-57678c4a2f2f,Ball Receipt*,0,18,1,Liverpool,Sadio Mané,Left Wing,0,Real Madrid,Liverpool,84.8,9.5,,,,,,,,,,,,,,,
d696c83c-7d48-48fe-a913-57252c85ea75,Pass,0,18,1,Liverpool,Sadio Mané,Left Wing,0,Real Madrid,Liverpool,84.4,10.0,Roberto Firmino Barbosa de Oliveira,,,Ground Pass,Right Foot,92.5,19.1,0.02401521,0.02953272,0.00551751,,,,,
326aa52f-8e70-4d26-81c7-17d0bc2351d0,Ball Receipt*,0,19,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Real Madrid,Liverpool,92.5,19.1,,,,,,,,,,,,,,,
09330562-4685-4aa0-8d39-531578982408,Carry,0,19,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Real Madrid,Liverpool,92.5,19.1,,,,,,,,,,,91.6,21.3,-0.0009806999999999975,,
99e8e723-adb9-4122-a243-e362637c0f2c,Pass,0,19,1,Liverpool,Roberto Firmino Barbosa de Oliveira,Center Forward,0,Real Madrid,Liverpool,91.6,21.3,Mohamed Salah,,,Ground Pass,Right Foot,90.6,50.7,0.02855202,0.02855202,0.0,,,,,
b172b270-1fe7-4f6e-815f-2e614b5712fb,Ball Receipt*,0,21,1,Liverpool,Mohamed Salah,Right Wing,0,Real Madrid,Liverpool,90.6,50.7,,,,,,,,,,,,,,,
0a8c9fd1-6ccf-475b-bda4-10a1354a291b,Carry,0,21,1,Liverpool,Mohamed Salah,Right Wing,1,Real Madrid,Liverpool,90.6,50.7,,,,,,,,,,,92.2,50.9,0.0,,
c226bb16-4abb-4db6-8a63-681db880ae33,Pressure,0,21,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,28.5,25.9,,,,,,,,,,,,,,,
cc824be3-a815-458b-a74a-90a74923747e,Pass,0,22,1,Liverpool,Mohamed Salah,Right Wing,0,Real Madrid,Liverpool,92.2,50.9,Sadio Mané,Incomplete,,Ground Pass,Left Foot,109.7,46.4,0.02855202,0.10805102,0.079499,,,,,
27347e26-367e-4cb8-9075-c53bf830de6c,Pressure,0,23,1,Liverpool,Sadio Mané,Left Wing,0,Real Madrid,Liverpool,104.0,43.6,,,,,,,,,,,,,,,
f5f0e1c8-450a-4010-9cf1-9e7a10ca3a7b,Ball Receipt*,0,23,1,Liverpool,Sadio Mané,Left Wing,0,Real Madrid,Liverpool,108.8,46.7,,,,,,,,,,,,,,,
01fdea98-3b10-4581-9ed3-a7cbd041a270,Clearance,0,23,1,Real Madrid,Raphaël Varane,Right Center Back,1,Real Madrid,Liverpool,10.4,33.7,,,,,,,,,,,,,,,
30d3b44c-c609-4a3c-8ea9-0967913c6e87,Pass,0,25,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,14.7,23.2,Cristiano Ronaldo dos Santos Aveiro,Incomplete,Recovery,High Pass,Left Foot,56.7,6.2,0.00977745,0.01248344,0.00270599,,,,,
6657a51c-5d16-48f8-b335-437bbccae9d6,Pressure,0,27,1,Liverpool,Dejan Lovren,Right Center Back,0,Real Madrid,Liverpool,62.1,71.0,,,,,,,,,,,,,,,
b1fad76d-80a1-4776-92b0-d3e5e0c95c43,Ball Receipt*,0,28,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,56.7,5.9,,,,,,,,,,,,,,,
c4485534-45a0-48e0-b941-afa2d7c60ff7,Foul Won,0,28,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,57.5,4.6,,,,,,,,,,,,,,,
779726cc-ac71-41a8-9de4-0a698b4579a3,Foul Committed,0,28,1,Liverpool,Dejan Lovren,Right Center Back,0,Real Madrid,Liverpool,62.6,75.5,,,,,,,,,,,,,,,
fede6296-1b7f-4373-9ae3-5b00939ba951,Pass,0,40,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,57.5,4.6,Carlos Henrique Casimiro,,Free Kick,High Pass,Right Foot,49.2,15.6,0.01248344,0.01214719,-0.0003362499999999997,,,,,
893ede62-4203-40ff-bd0b-43bce14b7c06,Ball Receipt*,0,42,1,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,0,Real Madrid,Liverpool,49.2,15.6,,,,,,,,,,,,,,,
c505ce03-0f72-4a92-87bc-08bb2becc7cb,Pass,0,43,1,Real Madrid,Carlos Henrique Casimiro,Center Defensive Midfield,0,Real Madrid,Liverpool,48.8,18.4,Toni Kroos,,,Ground Pass,Right Foot,49.8,12.5,0.01214719,0.01214719,0.0,,,,,
7edb2efe-7c19-4b42-ae37-778c386a778a,Ball Receipt*,0,44,1,Real Madrid,Toni Kroos,Left Center Midfield,0,Real Madrid,Liverpool,49.8,12.5,,,,,,,,,,,,,,,
e71393ec-c626-4825-8377-83b764649436,Carry,0,44,1,Real Madrid,Toni Kroos,Left Center Midfield,0,Real Madrid,Liverpool,49.8,12.5,,,,,,,,,,,48.8,13.9,0.0,,
50de28cc-1395-4083-8bc4-33d0e25c7975,Pass,0,46,1,Real Madrid,Toni Kroos,Left Center Midfield,0,Real Madrid,Liverpool,48.8,13.9,Raphaël Varane,,,Ground Pass,Right Foot,36.1,56.3,0.01214719,0.01110462,-0.00104257,,,,,
b513f5f8-3098-4d0f-a645-46a536695339,Ball Receipt*,0,48,1,Real Madrid,Raphaël Varane,Right Center Back,0,Real Madrid,Liverpool,36.1,56.3,,,,,,,,,,,,,,,
82f948ab-f2a5-4dff-924f-443ff809a993,Carry,0,48,1,Real Madrid,Raphaël Varane,Right Center Back,0,Real Madrid,Liverpool,36.1,56.3,,,,,,,,,,,41.3,54.8,0.001587119999999999,,
16e51768-1721-44e7-a423-7d2280719212,Pass,0,52,1,Real Madrid,Raphaël Varane,Right Center Back,0,Real Madrid,Liverpool,41.3,54.8,Sergio Ramos García,,,Ground Pass,Right Foot,34.4,40.2,0.01269174,0.01132376,-0.00136798,,,,,
4a2545f0-ebf2-4e40-bc68-85bf74beaf27,Ball Receipt*,0,54,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,34.4,40.2,,,,,,,,,,,,,,,
59794c83-46b3-40ec-89dd-d8b4558101d0,Carry,0,54,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,34.4,40.2,,,,,,,,,,,39.1,36.5,0.0,,
0f17b787-6048-4fd4-846a-891796ed5aff,Pass,0,55,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,39.1,36.5,Cristiano Ronaldo dos Santos Aveiro,,,Low Pass,Right Foot,65.4,13.1,0.01132376,0.01611813,0.004794370000000001,,,,,
29ca0f50-0a2e-4a29-bad1-0654729b7232,Ball Receipt*,0,57,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,65.4,13.1,,,,,,,,,,,,,,,
5b087813-31ad-456c-a869-59ad738bd919,Carry,0,57,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,65.4,13.1,,,,,,,,,,,64.5,11.1,0.0,,
53370501-b2ab-4f2f-940c-18cbe34a32d8,Pass,0,58,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,64.5,11.1,Marcelo Vieira da Silva Júnior,,,Ground Pass,Right Foot,54.2,5.6,0.01611813,0.01248344,-0.003634690000000001,,,,,
94b852ad-c2ee-40de-a6f2-6d55a87f6d8a,Ball Receipt*,0,58,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,54.2,5.6,,,,,,,,,,,,,,,
e8069a09-4efb-453a-8481-81644781d5c2,Carry,0,58,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,54.2,5.6,,,,,,,,,,,55.3,5.5,0.0,,
009a463e-9a89-4c36-ad27-9bd159cb6e7d,Pass,0,59,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,55.3,5.5,Karim Benzema,,,Low Pass,Left Foot,83.9,4.3,0.01248344,0.02122129,0.00873785,,,,,
8a0c0812-4f8a-4283-b456-20ddc819c3e9,Ball Receipt*,1,0,1,Real Madrid,Karim Benzema,Right Center Forward,0,Real Madrid,Liverpool,83.9,4.3,,,,,,,,,,,,,,,
04b7b051-f3dd-419d-8ddd-e6b77e8fa055,Carry,1,0,1,Real Madrid,Karim Benzema,Right Center Forward,0,Real Madrid,Liverpool,83.9,4.3,,,,,,,,,,,84.2,4.3,0.0,,
468494da-2f85-4d0a-9d29-106366fe3f43,Pass,1,2,1,Real Madrid,Karim Benzema,Right Center Forward,0,Real Madrid,Liverpool,84.2,4.3,Cristiano Ronaldo dos Santos Aveiro,,,Ground Pass,Right Foot,76.9,4.3,0.02122129,0.0174506,-0.00377069,,,,,
62a345f8-3a37-48cb-897d-2cd42512424a,Ball Receipt*,1,2,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,76.9,4.3,,,,,,,,,,,,,,,
06950d6a-2cd6-4153-9b1b-ccc0cdfbff5c,Carry,1,2,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,1,Real Madrid,Liverpool,76.9,4.3,,,,,,,,,,,77.7,4.6,0.0,,
51ae17d8-904d-4cd1-b41e-d9ac7ca7612c,Pressure,1,2,1,Liverpool,Georginio Wijnaldum,Right Center Midfield,0,Real Madrid,Liverpool,43.4,73.9,,,,,,,,,,,,,,,
3635c1a0-e72e-4b2e-8d07-e0c3faa2a9d0,Miscontrol,1,4,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,1,Real Madrid,Liverpool,77.7,4.6,,,,,,,,,,,,,,,
e60b5157-c12b-402f-bd73-a27ccc84ab24,Pressure,1,5,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,76.3,4.6,,,,,,,,,,,,,,,
c2b26bfd-504e-4a3c-a9a5-59228dfb4e87,Ball Recovery,1,5,1,Liverpool,Mohamed Salah,Right Wing,1,Real Madrid,Liverpool,49.3,75.1,,,,,,,,,,,,,,,
251d052d-5cea-4eb9-9533-b62420f1091c,Carry,1,5,1,Liverpool,Mohamed Salah,Right Wing,1,Real Madrid,Liverpool,49.3,75.1,,,,,,,,,,,49.3,75.1,0.0,,
b4c866b8-dc0d-4522-83c9-488219da9237,Dispossessed,1,5,1,Liverpool,Mohamed Salah,Right Wing,1,Real Madrid,Liverpool,49.3,75.1,,,,,,,,,,,,,,,
60c56000-708f-4b91-8a5d-b7e0ade09370,Duel,1,5,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,1,Real Madrid,Liverpool,70.8,5.0,,,,,,,,,,,,,,,
f75d69df-aa80-411c-9b2f-6ebfe7fb88cc,Carry,1,5,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,1,Real Madrid,Liverpool,70.8,5.0,,,,,,,,,,,73.8,4.6,0.0,,
e4ca40c8-ae43-4177-b84b-c6186f125af5,Pressure,1,6,1,Liverpool,Georginio Wijnaldum,Right Center Midfield,0,Real Madrid,Liverpool,43.4,75.3,,,,,,,,,,,,,,,
51763b90-1445-4734-bd2c-a6cf90cd0dbc,Dribbled Past,1,6,1,Liverpool,Georginio Wijnaldum,Right Center Midfield,0,Real Madrid,Liverpool,46.3,75.5,,,,,,,,,,,,,,,
cd8258b7-1bc8-41f1-8220-157346247df1,Dribble,1,6,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,1,Real Madrid,Liverpool,73.8,4.6,,,,,,,,,,,,,,,
40e0dbd9-bfca-477d-b471-6c928ab0decf,Pressure,1,7,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,76.0,4.7,,,,,,,,,,,,,,,
588ae4a0-1b76-41d7-8e4d-648a06979777,Pass,1,7,1,Liverpool,Trent Alexander-Arnold,Right Back,1,Real Madrid,Liverpool,42.0,75.9,,Incomplete,Recovery,High Pass,Right Foot,115.6,59.3,0.01126267,0.06442595,0.05316327999999999,,,,,
bff43932-3bc9-4030-8e5a-ecdf24577bb2,Ball Recovery,1,13,1,Real Madrid,Keylor Navas Gamboa,Goalkeeper,0,Real Madrid,Liverpool,4.5,20.8,,,,,,,,,,,,,,,
6535d3f5-ee6b-4160-ab59-34385ad1acb1,Carry,1,13,1,Real Madrid,Keylor Navas Gamboa,Goalkeeper,0,Real Madrid,Liverpool,4.5,20.8,,,,,,,,,,,15.1,41.2,0.001947320000000001,,
00f98b78-72a2-45e6-b9e1-362c14b2cbc4,Pass,1,22,1,Real Madrid,Keylor Navas Gamboa,Goalkeeper,0,Real Madrid,Liverpool,15.1,41.2,Sergio Ramos García,,,Low Pass,Right Foot,14.2,14.9,0.01082722,0.00878589,-0.002041330000000001,,,,,
fb520d8b-ecfc-4a59-acc6-9a44ba253d23,Ball Receipt*,1,24,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,14.2,14.9,,,,,,,,,,,,,,,
92537f45-8aa2-4382-844d-1b037d33e5ed,Carry,1,24,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,14.2,14.9,,,,,,,,,,,15.8,12.8,0.0,,
ca9cd2a1-c730-4829-81e5-e23bc7d666c1,Pass,1,25,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,15.8,12.8,Toni Kroos,,,Low Pass,Left Foot,28.1,15.2,0.00878589,0.00942382,0.0006379300000000001,,,,,
c0dccd0c-146e-4386-80f3-f0a295cf02fb,Ball Receipt*,1,27,1,Real Madrid,Toni Kroos,Left Center Midfield,0,Real Madrid,Liverpool,28.1,15.2,,,,,,,,,,,,,,,
4c4527a3-a637-4b59-8b97-dee9f7dec5a7,Carry,1,27,1,Real Madrid,Toni Kroos,Left Center Midfield,0,Real Madrid,Liverpool,28.1,15.2,,,,,,,,,,,23.4,18.6,0.0,,
fed1a3d6-e9a1-4f6f-b166-a1398281e1eb,Pass,1,28,1,Real Madrid,Toni Kroos,Left Center Midfield,0,Real Madrid,Liverpool,23.4,18.6,Sergio Ramos García,,,Ground Pass,Right Foot,14.9,26.8,0.00942382,0.00977745,0.0003536300000000006,,,,,
1d0cde61-74e9-4b92-8c16-17760f8a547b,Pressure,1,28,1,Liverpool,Mohamed Salah,Right Wing,0,Real Madrid,Liverpool,98.7,66.0,,,,,,,,,,,,,,,
53d334a2-d6c0-4ed6-b288-4b9eccf0129b,Ball Receipt*,1,29,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,14.9,26.8,,,,,,,,,,,,,,,
65669e37-d95e-40f5-92e6-9129611d534f,Pass,1,29,1,Real Madrid,Sergio Ramos García,Left Center Back,0,Real Madrid,Liverpool,15.1,27.2,Marcelo Vieira da Silva Júnior,,,High Pass,Right Foot,40.9,5.2,0.00977745,0.01126267,0.001485220000000001,,,,,
4325df3a-19ed-4a38-90ba-cbeeb52b275b,Ball Receipt*,1,31,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,40.9,5.2,,,,,,,,,,,,,,,
fecb9607-8f32-4266-8a2f-2aee8a0dcc1f,Carry,1,31,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,40.9,5.2,,,,,,,,,,,42.2,6.9,0.0,,
896707ce-7f5d-4125-8261-9aec337cc9e7,Pass,1,33,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,42.2,6.9,Francisco Román Alarcón Suárez,,,Ground Pass,Left Foot,49.1,14.3,0.01126267,0.01214719,0.0008845199999999998,,,,,
6aea4c05-1a51-4049-a3dd-8dcad834a6ef,Ball Receipt*,1,34,1,Real Madrid,Francisco Román Alarcón Suárez,Center Attacking Midfield,0,Real Madrid,Liverpool,49.1,14.3,,,,,,,,,,,,,,,
0dfe92e0-6196-4273-b99b-31dde4291834,Carry,1,34,1,Real Madrid,Francisco Román Alarcón Suárez,Center Attacking Midfield,0,Real Madrid,Liverpool,49.1,14.3,,,,,,,,,,,50.1,12.8,0.00169821,,
f9a661b5-b5d5-499c-a0ef-2e2cb0a3eec0,Pass,1,35,1,Real Madrid,Francisco Román Alarcón Suárez,Center Attacking Midfield,0,Real Madrid,Liverpool,50.1,12.8,Marcelo Vieira da Silva Júnior,,,Ground Pass,Right Foot,65.3,5.2,0.0138454,0.01473596,0.0008905599999999986,,,,,
e90f32e2-e48a-4bd1-9504-3c10252fd6f2,Ball Receipt*,1,36,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,65.3,5.2,,,,,,,,,,,,,,,
5222b8dc-5d58-4efa-a0e5-090477901361,Carry,1,36,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,65.3,5.2,,,,,,,,,,,62.5,5.2,0.0,,
2cf748c8-0c75-4a28-a19d-1336e2fa32c4,Pass,1,38,1,Real Madrid,Marcelo Vieira da Silva Júnior,Left Back,0,Real Madrid,Liverpool,62.5,5.2,Francisco Román Alarcón Suárez,,,Ground Pass,Left Foot,57.5,4.6,0.01473596,0.01248344,-0.002252519999999999,,,,,
2dff1d70-af09-4277-a1cd-d98235130683,Ball Receipt*,1,38,1,Real Madrid,Francisco Román Alarcón Suárez,Center Attacking Midfield,0,Real Madrid,Liverpool,57.5,4.6,,,,,,,,,,,,,,,
6ab8cb34-a1c5-4c44-94dd-bca7fa3ccf2b,Carry,1,38,1,Real Madrid,Francisco Román Alarcón Suárez,Center Attacking Midfield,0,Real Madrid,Liverpool,57.5,4.6,,,,,,,,,,,69.4,5.2,0.002252519999999999,,
160b2f82-c002-4cc4-8268-7305649cc98d,Pass,1,40,1,Real Madrid,Francisco Román Alarcón Suárez,Center Attacking Midfield,0,Real Madrid,Liverpool,69.4,5.2,Cristiano Ronaldo dos Santos Aveiro,,,Ground Pass,Right Foot,94.9,6.2,0.01473596,0.02756312,0.01282716,,,,,
a66a1033-e355-4e3c-adce-c785d6ec79b6,Ball Receipt*,1,42,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,94.9,6.2,,,,,,,,,,,,,,,
0ad41081-e735-4cc8-a9d4-7d35a38a09df,Carry,1,42,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,94.9,6.2,,,,,,,,,,,112.0,6.2,0.01036278,,
65ccd679-d075-4545-91b7-64cce7bd30fc,Pass,1,48,1,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,Left Center Forward,0,Real Madrid,Liverpool,112.0,6.2,Luka Modrić,,,Low Pass,Right Foot,97.3,30.2,0.0379259,0.03511326,-0.002812639999999998,,,,,
5215244e-6f60-46c3-9bcb-a7e5608a5a62,Ball Receipt*,1,50,1,Real Madrid,Luka Modrić,Right Center Midfield,0,Real Madrid,Liverpool,97.3,30.2,,,,,,,,,,,,,,,
e75a8fed-2688-4b50-94dc-76c7c214b36e,Carry,1,50,1,Real Madrid,Luka Modrić,Right Center Midfield,0,Real Madrid,Liverpool,97.3,30.2,,,,,,,,,,,98.0,30.9,0.0,,
274d0574-fe4d-4216-a110-71db6841c6f6,Pass,1,51,1,Real Madrid,Luka Modrić,Right Center Midfield,0,Real Madrid,Liverpool,98.0,30.9,Daniel Carvajal Ramos,,,Ground Pass,Right Foot,90.3,56.0,0.03511326,0.02855202,-0.006561239999999999,,,,,
b7fd9bb8-6fee-48bc-b809-3990c9e4f962,Ball Receipt*,1,52,1,Real Madrid,Daniel Carvajal Ramos,Right Back,0,Real Madrid,Liverpool,90.3,56.0,,,,,,,,,,,,,,,
d55023ed-1ba6-4d81-b9b3-3851b9a7c359,Carry,1,52,1,Real Madrid,Daniel Carvajal Ramos,Right Back,0,Real Madrid,Liverpool,90.3,56.0,,,,,,,,,,,90.4,56.0,0.0,,
18489c3a-71ee-4774-b56a-34bf9ad10ea2,Pass,1,53,1,Real Madrid,Daniel Carvajal Ramos,Right Back,0,Real Madrid,Liverpool,90.4,56.0,Francisco Román Alarcón Suárez,Pass Offside,,High Pass,Right Foot,111.9,41.6,0.02855202,0.25745362,0.2289016,,,,,
b5613584-7efc-45e3-9b83-c9e632dde081,Ball Receipt*,1,54,1,Real Madrid,Francisco Román Alarcón Suárez,Center Attacking Midfield,0,Real Madrid,Liverpool,111.9,41.6,,,,,,,,,,,,,,,
916ba2c7-ecf9-4f9b-96ac-3e7201548842,Pass,2,0,1,Liverpool,Virgil van Dijk,Left Center Back,0,Real Madrid,Liverpool,9.9,39.1,Andrew Robertson,,Free Kick,High Pass,Right Foot,28.1,4.2,0.00941056,0.00844854,-0.0009620200000000009,,,,,
5ce89c39-84ab-44c3-a649-dda2ee48bb05,Ball Receipt*,2,2,1,Liverpool,Andrew Robertson,Left Back,0,Real Madrid,Liverpool,28.1,4.2,,,,,,,,,,,,,,,
